Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[3825108.2842308953, 46.48001993297303, 0.1066257375264534, 49.42401654486807, -1.8380985285427056, 0.03527350752882006, 4.705901968330274]","[3827936.1669901414, 46.48001993297303, 0.10662573729919093, 49.31878593610099, -1.8453009679370302, 0.03443327361195867, 4.706402612606509]",214.88281,25.0,1800.0,4000.0,0.8879004383931537
"[3906276.101150285, 46.48001993297303, 0.1354802809155295, 44.003092621185516, -1.6561103401771442, 0.01939604834438006, 4.216564619400878]","[3906430.442367993, 46.48001993297303, 0.13548028095504222, 44.01460222099364, -1.6619172449320028, 0.019452146121996982, 4.216335583809719]",214.90234,25.0,1800.0,4000.0,0.8879813971910123
"[16290447.786801673, 47.52796371402549, 0.2182755063637566, 21.814835211070665, 0.07656422620254019, 0.002923431038690059, 8.338623666381489]","[16285471.493513469, 47.52796371402549, 0.2182755065512882, 21.805929133157065, 0.07422947739379976, 0.0010948144252451656, 8.337158709830488]",214.92188,25.0,1800.0,4000.0,0.8880623974898985
"[12163650.69909748, 48.59953455396965, 0.19941870986895843, 24.22940431188567, 0.2496935494244298, 0.01581094384574, 7.9607136799394]","[12154529.657923037, 48.59953455396965, 0.19941871006403133, 24.214398102757098, 0.24717272854033637, 0.015690056460806803, 7.959492486877888]",214.94141,25.0,1800.0,4000.0,0.8881433563826491
"[2192835.335978617, 46.48001993297303, 0.14226812742872383, 31.050489270276167, -1.0239423833038266, 0.012522208278279988, 3.3212643175899936]","[2191625.6201946344, 46.48001993297303, 0.1422681274692419, 31.057757594203984, -1.0240470977808853, 0.014804652084864905, 3.321037517534626]",214.96094,25.0,1800.0,4000.0,0.8882243153228335
"[466753.200582392, 22.270529046352106, 0.5794750936188097, 13.884333846314341, 0.9831653481638774, 0.0003944433897399957, 1.5007209226435265]","[467743.1186556162, 22.270529046352106, 0.5725905388247402, 13.805098805293014, 0.97545358980158, -0.0014584091349334348, 1.5024974637521393]",214.98047,25.0,1800.0,4000.0,0.8883052743104518
"[5825320.444335905, 47.52796371402549, 0.11643840159028886, 48.932464572786785, 0.38508391998717834, 0.0001870022077499147, 5.141104253242505]","[5830157.030409859, 47.52796371402549, 0.11643840175277625, 48.930515803619954, 0.3897284353548772, 0.0010757331619680017, 5.143128085643759]",215.0,25.0,1800.0,4000.0,0.8883862333455038
"[10961639.080677737, 24.896886810585187, 0.2439831568378142, 17.556222050407793, 0.08799942869388366, 0.027636255625839937, 7.85312756796185]","[10958529.665597737, 24.896886810585187, 0.24398315695956663, 17.55942065288031, 0.08677554622170126, 0.030425595175824424, 7.851954226924926]",215.01953,25.0,1800.0,4000.0,0.88846719242799
"[7016615.751239604, 50.815700214167556, 0.16374550509073582, 26.685249069667798, -0.02062709628976795, 0.030427094559029963, 6.133464639119311]","[7009697.6079250965, 50.815700214167556, 0.16374550476950778, 26.668267416895624, -0.024509316609505193, 0.03048848048712542, 6.131076517339168]",215.03906,25.0,1800.0,4000.0,0.88854815155791
"[515272.92551547865, 47.52796371402549, 0.710185728270558, 29.09885058166624, 1.8169374552141226, 0.012433365878270002, 1.5376738536153869]","[518523.34339864826, 47.52796371402549, 0.7103824769670347, 29.09320637640618, 1.814695384527469, 0.011909208759073312, 1.541902346664222]",215.05859,25.0,1800.0,4000.0,0.8886291107352641
"[2141149.8086511567, 23.286077490589918, 0.12608019269778478, 111.27481104895995, 7.843050654435637, 0.10183382759807003, 3.70700926968184]","[2142372.4895385434, 23.286077490589918, 0.12608019300827758, 111.16324030908537, 7.839085144164834, 0.09974046056104967, 3.706296137030686]",215.07812,25.0,1800.0,4000.0,0.888710069960052
"[15939106.656212054, 24.896886810585187, 0.2258133362289109, 20.63958982285322, 0.14215179816621915, 0.0015680494820700375, 8.457591363168849]","[15948793.272752337, 24.896886810585187, 0.22581333650286423, 20.626219544495644, 0.13603007722699506, 0.0007580459338797283, 8.460312106368304]",215.09766,25.0,1800.0,4000.0,0.8887910706860865
"[10643268.32074775, 24.896886810585187, 0.19951636761100672, 24.103461562039836, -0.6268745684027237, -0.07273604436316991, 7.782194352275513]","[10659671.12479249, 24.896886810585187, 0.19951636787788884, 24.082657293668696, -0.6327183034644914, -0.07309942658072444, 7.786204690452026]",215.11719,25.0,1800.0,4000.0,0.8888720300057669
"[591514.9498193273, 45.45518225793547, 0.10078517702894438, 21.58358987653099, 0.7260899080038274, 0.020120077631059993, 1.6265971967589994]","[591984.0672477833, 45.45518225793547, 0.10078517716858257, 21.543303714213113, 0.7168409638561372, 0.019089092378294474, 1.6277216380113835]",215.13672,25.0,1800.0,4000.0,0.8889529893728813
"[7236729.393894133, 23.286077490589918, 0.14705661955323368, 34.66322598842864, 0.45335835296646404, 0.008412767188680031, 6.90622653739143]","[7239456.867987012, 23.286077490589918, 0.14705661975079082, 34.6495304016448, 0.45210918343515977, 0.00682850142507586, 6.907290105370643]",215.15625,25.0,1800.0,4000.0,0.8890339487874299
"[11242991.71270974, 49.69526515114496, 0.15954370980098387, 30.53722157032592, 0.42266006522161154, 0.013149360149290046, 7.120576465491615]","[11250685.626355466, 49.69526515114496, 0.1595437099928635, 30.519710244608817, 0.4217400754432824, 0.012491591360126186, 7.122005686905619]",215.17578,25.0,1800.0,4000.0,0.8891149082494125
"[3385325.6106118932, 23.286077490589918, 0.0731525090244078, 47.71879764752288, -0.3970640204696975, 0.013146744806560012, 3.9719642159503525]","[3387660.4726508562, 23.286077490589918, 0.07315250866328006, 47.65903569572143, -0.401361479518906, 0.012756456608954015, 3.972474907308721]",215.19531,25.0,1800.0,4000.0,0.8891958677588295
"[3017102.0938739604, 46.48001993297303, 0.05708309871417672, 65.16792582130529, -0.5734396343901144, 0.013945448529370009, 3.651481340091572]","[3019377.290991129, 46.48001993297303, 0.05708309832753797, 65.04083818291461, -0.5822833616931258, 0.01269161601694888, 3.6524142117732925]",215.21484,25.0,1800.0,4000.0,0.8892768273156804
"[1161818.6317257222, 45.45518225793547, 0.0976394582766544, 37.30432672944804, 0.36760542195417084, 0.006943755391630025, 2.701182677514592]","[1164406.912840598, 45.45518225793547, 0.09763945808597296, 37.19052409554348, 0.38499212052220044, 0.007064929632863656, 2.703180142692368]",215.23438,25.0,1800.0,4000.0,0.8893578283739482
"[8593019.02713573, 50.815700214167556, 0.15553685509082146, 29.661614471516515, 0.5993724007446803, 0.010130992494960031, 6.848849355495916]","[8593912.029855823, 50.815700214167556, 0.15553685547295865, 29.683567572878964, 0.6019268720652575, 0.010799800960745405, 6.850795722413797]",215.25391,25.0,1800.0,4000.0,0.8894387880256922
"[12166769.30285425, 50.815700214167556, 0.2109076162285637, 22.64742551141923, 0.26291597016536383, 0.03880878029908, 7.747014828535288]","[12164428.270327978, 50.815700214167556, 0.21090761656676882, 22.658821640972093, 0.26588097496788893, 0.03817235358221484, 7.747722558660543]",215.27344,25.0,1800.0,4000.0,0.8895197477248703
"[4198848.9748491915, 46.48001993297303, 0.08824667152761291, 52.88569299244898, -0.6763353648705427, 0.03153100694952006, 4.487019480886053]","[4193876.2080361582, 46.48001993297303, 0.08824667128689015, 52.84937867630434, -0.6712491865414746, 0.03178473518016329, 4.484912663117118]",215.29297,25.0,1800.0,4000.0,0.8896007074714826
"[3155266.7882157364, 23.286077490589918, 0.15852982326393789, 42.7208284799758, -1.5535341425107485, 0.013712567195369974, 4.1289624860161185]","[3152664.7529340587, 23.286077490589918, 0.15852982307122795, 42.81083597957465, -1.5723220443087504, 0.01565480963577427, 4.127284359369834]",215.3125,25.0,1800.0,4000.0,0.8896816672655293
"[15054750.475638611, 49.69526515114496, 0.21443464650798136, 20.889066252276027, -0.030877442868721433, 0.002018595610550016, 8.385937800335043]","[15056846.51722653, 49.69526515114496, 0.21054271935700047, 20.886481133163656, -0.032386642199108286, 0.0021907151758065596, 8.386747188018298]",215.33203,25.0,1800.0,4000.0,0.8897626271070105
"[14068841.454509677, 49.69526515114496, 0.18381482587414522, 25.534622371614546, 0.07716182701229327, -0.0071436510551900305, 7.870849209903825]","[14075570.219814733, 49.69526515114496, 0.17974746380074685, 25.516684350154307, 0.0782236727048718, -0.008746302148575882, 7.8728493722203865]",215.35156,25.0,1800.0,4000.0,0.8898435869959259
"[2642247.2208124707, 46.48001993297303, 0.14457998309118228, 39.37246762775774, -1.3600111438227025, 0.00837183006413, 3.4513566736152277]","[2646939.5490739117, 46.48001993297303, 0.1445799832701964, 39.35375782552151, -1.3631633498986735, 0.007332427749635046, 3.453702321402643]",215.37109,25.0,1800.0,4000.0,0.889924546932276
"[1205852.415974371, 23.286077490589918, 0.09715927341619718, 33.9732539253621, 0.2937662623637087, 0.01620635440394002, 2.549881742674704]","[1207457.6332768989, 23.286077490589918, 0.10160734030971816, 33.888596874296105, 0.27394392379967925, 0.01734005647945783, 2.551768262142779]",215.39062,25.0,1800.0,4000.0,0.8900055069160602
"[5836237.259137351, 47.52796371402549, 0.12541638464984917, 43.80550527618048, 0.5151292523285427, 0.014407535086260094, 5.502953961411539]","[5829785.776302578, 47.52796371402549, 0.12541638482123688, 43.82440575055239, 0.5200486993682378, 0.016007357291233097, 5.5005391181078975]",215.41016,25.0,1800.0,4000.0,0.8900865084014802
"[9171437.039887208, 24.896886810585187, 0.179970144468168, 25.920019482616883, 0.2700320248786549, 0.0018860666231201053, 6.57846567917426]","[9167618.394832753, 24.896886810585187, 0.17997014461861693, 25.920668574585555, 0.2763643938762791, 0.00034433887084521595, 6.576834709603736]",215.42969,25.0,1800.0,4000.0,0.8901674684801579
"[7363359.709594834, 50.815700214167556, 0.14684141305789017, 27.483828534389318, -0.20783521048276735, 0.02455869221881011, 5.8353283746014295]","[7364090.772989619, 50.815700214167556, 0.14684141293581252, 27.448884256182186, -0.20173800992241162, 0.021115934057742345, 5.835970535951949]",215.44922,25.0,1800.0,4000.0,0.8902484286062698
"[3642200.714424748, 46.48001993297303, 0.0827882330067382, 56.58579976257267, -0.3785930266642244, 0.026848824091160024, 4.479944341568909]","[3641866.4590058294, 46.48001993297303, 0.08278823286025239, 56.50631993590927, -0.37692455146939813, 0.02719459798888154, 4.48005886192576]",215.46875,25.0,1800.0,4000.0,0.8903293887798168
"[715196.8121118562, 22.772642910514097, 0.11624699619625807, 22.835834481666918, 0.08132102258703397, 0.0025538020292199867, 1.8489587511010843]","[716496.6961337909, 22.772642910514097, 0.11624699579500852, 22.59359631483989, 0.06425935593694666, 0.004212415181025512, 1.8496996862260449]",215.48828,25.0,1800.0,4000.0,0.8904103490007981
"[12437906.09984301, 49.69526515114496, 0.17195002285687333, 28.836026690602697, 0.3966507092443652, 0.0014875469162202162, 7.600615988520366]","[12445256.004149118, 49.69526515114496, 0.1719500233303346, 28.830551629991223, 0.3914077868183747, -8.212916481398124e-05, 7.6027863491449565]",215.50781,25.0,1800.0,4000.0,0.890491309269214
"[14823975.370010393, 49.69526515114496, 0.2258133362289109, 21.66646237202575, 0.14270966773302887, 0.012310121662350123, 8.338447838227038]","[14830706.8421331, 49.69526515114496, 0.22581333667712641, 21.66904895292055, 0.1367547888691222, 0.009577999147212206, 8.340755685114553]",215.52734,25.0,1800.0,4000.0,0.8905722695850644
"[2578309.1499880133, 23.286077490589918, 0.10390004898107992, 53.86433207491751, -1.5215813069107151, 0.023937703777869978, 3.9104922276577767]","[2580446.086427188, 23.286077490589918, 0.10390004898645788, 53.95252519553979, -1.5455372002628263, 0.022319542835998053, 3.911911694882261]",215.54688,25.0,1800.0,4000.0,0.890653271402721
"[1336706.6897390415, 45.45518225793547, 0.08658142265924407, 52.43841920028473, 0.40814284636649467, 0.008642393061100028, 2.423900203521263]","[1340180.001866634, 45.45518225793547, 0.08658142297112381, 52.45820064423567, 0.40299966298257967, 0.007990390839987274, 2.4272848480671176]",215.56641,25.0,1800.0,4000.0,0.8907342318134651
"[11095671.723288022, 50.815700214167556, 0.16787955134389798, 30.030275601208572, 0.1588305453607727, -0.006646674972789791, 7.154695964035852]","[11099883.814083066, 49.69526515114496, 0.16787955156439682, 30.019751604376935, 0.16663550246280992, -0.007227851935706311, 7.155461167920353]",215.58594,25.0,1800.0,4000.0,0.8908151922716441
"[11057917.644376934, 48.59953455396965, 0.179970144468168, 24.659709751450748, 0.09140151387601918, 0.008725443909609993, 7.638974999783563]","[11053756.287442392, 48.59953455396965, 0.1799701446827381, 24.66430853858596, 0.09654172839795759, 0.010866427895499242, 7.638130694616486]",215.60547,25.0,1800.0,4000.0,0.8908961527772579
"[2952556.49846957, 47.52796371402549, 0.06775831832061455, 52.282809206069906, -0.20868495848258345, 0.014807999535189987, 3.624451924892409]","[2950264.6335479296, 47.52796371402549, 0.06775831822122624, 52.20799168650228, -0.21591685186034335, 0.017324979232403045, 3.6234330593943778]",215.625,25.0,1800.0,4000.0,0.8909771133303062
"[465472.66571827384, 45.45518225793547, 0.6898446220893822, 18.328193714931206, 1.1645998584320938, 0.0003286208828499921, 1.4824996681312659]","[466815.6304768362, 45.45518225793547, 0.6918991458518642, 18.55351730921352, 1.1713284156201111, -0.0005786096689118967, 1.484667617349773]",215.64453,25.0,1800.0,4000.0,0.8910580739307895
"[2127348.447534566, 47.52796371402549, 0.10251542313543344, 46.1801578760015, 0.3402845279238395, -0.02869983622003996, 3.074956378238511]","[2122762.82746388, 47.52796371402549, 0.1025154228665865, 46.13065943047348, 0.3325950709492789, -0.029055511707995415, 3.0719212853988056]",215.66406,25.0,1800.0,4000.0,0.8911390345787075
"[11878707.046163943, 51.96139673271581, 0.22215285159155002, 18.522305493543744, 0.11656488973725003, 0.025189288538869977, 8.004064249213005]","[11879788.721110707, 51.96139673271581, 0.2184061473696992, 18.52988808623527, 0.11508763896528228, 0.024807908480422344, 8.003698450036607]",215.68359,25.0,1800.0,4000.0,0.8912199952740607
"[9185428.97275144, 23.811088024719595, 0.19567028308319462, 23.06500696995314, 0.11039800561881521, 0.06868170047800005, 7.535571869680852]","[9185967.443732463, 23.811088024719595, 0.19177313644430946, 23.066416022468815, 0.10906105782987628, 0.06924540652110989, 7.536315598690197]",215.70312,25.0,1800.0,4000.0,0.8913009560168482
"[856016.3495432009, 22.270529046352106, 0.14449477619439396, 30.630506334891706, 0.7208477102537559, 0.017879509246810008, 1.9966369462364564]","[857347.8510112836, 22.270529046352106, 0.14089405091182428, 30.68995567407402, 0.7308923504910785, 0.019454672150174514, 1.9968998083880518]",215.72266,25.0,1800.0,4000.0,0.891381958261661
"[11988457.660567716, 47.52796371402549, 0.19167045955626605, 23.413509547140325, 0.15114347491125601, -0.028655143731569993, 8.138155041655358]","[11993730.174907189, 47.52796371402549, 0.1916704600684222, 23.414736784906065, 0.15029802573756285, -0.028130854408136848, 8.139508646873491]",215.74219,25.0,1800.0,4000.0,0.8914629190993429
"[17434088.145169277, 47.52796371402549, 0.24375639152637313, 17.749063922173008, 0.035009262767007554, 0.002783409612529983, 8.782718337361473]","[17441470.48608141, 47.52796371402549, 0.24375639198609367, 17.757886890202194, 0.03415832344317203, 0.004130901423312768, 8.783191451024626]",215.76172,25.0,1800.0,4000.0,0.8915438799844599
"[3694848.4634279176, 47.52796371402549, 0.2846888247999826, 26.31346825799999, -0.6701741780972352, 0.04421043235936004, 4.183614910761824]","[3691693.296360034, 47.52796371402549, 0.27678270070355243, 26.34022622823027, -0.6704752098565443, 0.0447516517467965, 4.182274562597388]",215.78125,25.0,1800.0,4000.0,0.8916248409170119
"[1019983.0719032353, 23.286077490589918, 0.08203924279081215, 32.65444673810314, -0.07312042007255581, 0.013834122716800028, 2.2437220113476952]","[1018854.7447681682, 23.286077490589918, 0.07739591108470123, 32.62346808533927, -0.07564187890046624, 0.013873551872562912, 2.243674757065703]",215.80078,25.0,1800.0,4000.0,0.8917058018969989
"[5162294.274514335, 23.811088024719595, 0.12977489436712866, 42.051581530000156, 0.45553924080657765, 0.011517630140570032, 5.783908268848802]","[5158865.870820971, 23.811088024719595, 0.1297748943526496, 42.03544786414873, 0.4581654392233487, 0.011410452071978194, 5.782854142273798]",215.82031,25.0,1800.0,4000.0,0.891786762924421
"[9119052.42090069, 24.34793550567121, 0.17584616036361347, 26.403126073908698, 0.2975276748661375, 0.008362167317680079, 6.6480321331460255]","[9117879.239667805, 24.34793550567121, 0.17584616035063738, 26.393665992543546, 0.30079613142660616, 0.008615306364523359, 6.646543791008599]",215.83984,25.0,1800.0,4000.0,0.8918677239992782
"[6578438.568265153, 50.815700214167556, 0.12977489436712866, 32.4224754048968, -0.47173754696098086, 0.004075291379229957, 5.401249268754238]","[6578738.574704535, 50.815700214167556, 0.12985832447071483, 32.47471097349586, -0.4796815253639524, 0.004620957764923541, 5.401127276182331]",215.85938,25.0,1800.0,4000.0,0.8919487265763302
"[4269794.473251897, 47.52796371402549, 0.0780335658813173, 61.07390060206106, -0.847196515939872, 0.01233251972573004, 4.363884561979218]","[4273060.674933807, 47.52796371402549, 0.07315255608642185, 61.185837926801426, -0.8673506713433774, 0.014306397525430899, 4.364674130063598]",215.87891,25.0,1800.0,4000.0,0.8920296877460819
"[753116.3857948283, 44.45294122252266, 0.2040366766736453, 16.31404196561871, 0.908225785907703, 0.010053410090340015, 1.9474489732593256]","[755923.2020004318, 44.45294122252266, 0.20068490490454277, 16.344482498412894, 0.9299241195560672, 0.010932112237063136, 1.9499131423399632]",215.89844,25.0,1800.0,4000.0,0.8921106489632687
"[10290014.686425608, 49.69526515114496, 0.16374550509073582, 30.049816709217886, 0.3860028744890956, -0.00042714610604989287, 7.434739683782743]","[10286031.604352167, 49.69526515114496, 0.16374550527261614, 30.05032258246745, 0.3874277678803548, -0.0021186667769827754, 7.4336268981719815]",215.91797,25.0,1800.0,4000.0,0.8921916102278908
"[16084948.758730954, 49.69526515114496, 0.22943275983124184, 21.57885050161265, 0.08078214065949545, 0.019080299052970113, 8.299426533000243]","[16079285.105149813, 49.69526515114496, 0.22943275998911353, 21.580192820841873, 0.08134924493676468, 0.018528446574518225, 8.297541514127431]",215.9375,25.0,1800.0,4000.0,0.8922725715399483
"[3599514.7535286327, 47.52796371402549, 0.11343246815129152, 52.62918943275322, -1.5034720929680265, 0.02316268445251, 4.109624452038786]","[3600741.075928883, 47.52796371402549, 0.1134324679840128, 52.51998507745177, -1.5043935525190097, 0.023843153259750522, 4.109155195812431]",215.95703,25.0,1800.0,4000.0,0.8923535328994407
"[1861327.9744633536, 46.48001993297303, 0.10662564504615359, 49.82144996919769, -1.2787740446877105, 0.004781159579680022, 3.146741720100031]","[1860944.48565042, 46.48001993297303, 0.10662564480274533, 49.7629095379883, -1.2799954633764576, 0.006782216085333189, 3.1464222128371766]",215.97656,25.0,1800.0,4000.0,0.8924344943063686
"[11572512.383891461, 50.815700214167556, 0.18392306573685527, 26.54299840245602, 0.3507385000510042, 0.002047577753529965, 7.6872656119715135]","[11567570.046387838, 50.815700214167556, 0.1839230659795273, 26.547016038882944, 0.3457917727501262, 0.0036978362670707955, 7.685614538256333]",215.99609,25.0,1800.0,4000.0,0.8925154557607317
"[11290296.184925817, 48.59953455396965, 0.15967296639366194, 32.472780258429, 0.526017674890772, -0.002120327524369976, 7.258834753784898]","[11284060.071447851, 48.59953455396965, 0.1596729666500075, 32.49191497225283, 0.5214897833719994, -0.0033621166033881043, 7.2566497162663675]",216.01562,25.0,1800.0,4000.0,0.8925964172625301
"[2598485.7488545114, 46.48001993297303, 0.07315247411819051, 58.03158845155186, 0.00033081982375930035, 0.007638650126080051, 3.3585256568621977]","[2594402.687225198, 46.48001993297303, 0.07315247410504777, 58.176883989549296, 0.013436511931919908, 0.0072178104831655005, 3.3563468280413984]",216.03516,25.0,1800.0,4000.0,0.8926774202667423
"[1877765.2502761725, 47.52796371402549, 0.06812710411554945, 68.5277298342596, 0.08069141676641249, 0.013015483864090007, 3.186720177492078]","[1877931.482096962, 47.52796371402549, 0.06812710410218682, 68.56569484546598, 0.09567314930441431, 0.01070634406867791, 3.1861813498961147]",216.05469,25.0,1800.0,4000.0,0.8927583818634359
"[2638969.464132338, 48.59953455396965, 0.10262681093003691, 51.210452122106645, 0.6285966859330284, 0.004067597760290056, 3.6100649171885437]","[2641213.218966397, 48.59953455396965, 0.10262681097769821, 51.2128506044666, 0.6242244875563359, 0.0006198438122044942, 3.61137730809929]",216.07422,25.0,1800.0,4000.0,0.8928393435075649
"[9612416.08075545, 50.815700214167556, 0.18392306475752213, 25.062469163732583, 0.550018907759222, 0.010706313028230214, 6.816600593137395]","[9625013.369914941, 50.815700214167556, 0.18392306500423994, 25.06268239998301, 0.5520018633340273, 0.01072222103237608, 6.821104335906433]",216.09375,25.0,1800.0,4000.0,0.8929203051991293
"[10527221.577716757, 50.815700214167556, 0.19167045955626605, 22.547960021182735, 0.21721058750374764, 0.032281994384340124, 7.434668155452453]","[10540398.406837964, 50.815700214167556, 0.1916704595920764, 22.53636636164002, 0.2190167998435719, 0.03296589147380907, 7.4395184549655715]",216.11328,25.0,1800.0,4000.0,0.8930012669381292
"[4006122.7080382532, 23.286077490589918, 0.09261931104136209, 44.266871548451235, -0.48224453296565845, 0.023832309733310034, 4.88965233705644]","[4006500.6360883056, 23.286077490589918, 0.09261931102997459, 44.24020277281765, -0.4832649846648987, 0.02493120528412147, 4.891348093483365]",216.13281,25.0,1800.0,4000.0,0.8930822287245644
"[3115194.629983636, 47.52796371402549, 0.273843996599169, 28.251975024127983, -1.2233690431297692, 0.006054142599380051, 3.867881615167268]","[3109836.8469968676, 47.52796371402549, 0.2738439960903382, 28.218785584098747, -1.229312923532417, 0.005424048367074151, 3.8641703662359594]",216.15234,25.0,1800.0,4000.0,0.8931631905584355
"[15532539.935685847, 47.52796371402549, 0.20317064452991584, 22.02712757949763, -0.0012854906238014376, -0.006015542172169898, 8.198027334104603]","[15531188.708046343, 47.52796371402549, 0.20317064488318165, 22.037197300809474, 1.0880746985533337e-05, -0.006704657915743655, 8.197419789406892]",216.17188,25.0,1800.0,4000.0,0.8932441938948904
"[13517656.78845796, 48.59953455396965, 0.2182755063637566, 21.905560226164653, -0.07092340196665578, -0.0076800706514898315, 8.277414386406342]","[13524765.750154583, 48.59953455396965, 0.22189703004407682, 21.90690336239116, -0.06851943621029098, -0.006726330919545063, 8.277949817969967]",216.19141,25.0,1800.0,4000.0,0.8933251558236565
"[2444005.259615178, 23.811088024719595, 0.20074232292387578, 48.915143398463655, -2.0457513810238623, 0.010492903500010102, 3.773573073028528]","[2443884.9816986336, 23.811088024719595, 0.19140665313394883, 48.92724181802765, -2.033223932922945, 0.009224963662257918, 3.7723291711300915]",216.21094,25.0,1800.0,4000.0,0.8934061177998585
"[741078.5115041636, 45.45518225793547, 0.6963916419490764, 48.1016292618382, 2.522482010387558, 0.0013461781922899964, 1.7961812765026213]","[740673.5763223806, 45.45518225793547, 0.6898010816160467, 47.687374705306055, 2.5019428932435797, -0.0002137013313312597, 1.7959977608845914]",216.23047,25.0,1800.0,4000.0,0.8934870798234962
"[8660066.307808343, 46.48001993297303, 0.12524192040950907, 40.54550031417381, 0.512656378249311, -0.018363325054010025, 6.24256044246808]","[8660390.235312164, 46.48001993297303, 0.1252419205963594, 40.538863576407756, 0.5067424817734921, -0.0204276061874179, 6.243412157524819]",216.25,25.0,1800.0,4000.0,0.8935680418945693
"[10791543.00773091, 46.48001993297303, 0.18787494858389972, 21.577755214444394, -0.037159862611302115, 0.006075357966979949, 7.7904732338712215]","[10795760.70392992, 46.48001993297303, 0.18787494896714937, 21.57574680348988, -0.03734143718898832, 0.000838172596389823, 7.793850433668379]",216.26953,25.0,1800.0,4000.0,0.8936490040130781
"[5514254.251644848, 47.52796371402549, 0.092999324844976, 36.41580328248508, -0.9856570512960665, 0.01912011444543994, 5.016749524279664]","[5523092.600276608, 47.52796371402549, 0.09299932533218369, 36.46216819178718, -0.9791910943694916, 0.01800361110262736, 5.021282371935388]",216.28906,25.0,1800.0,4000.0,0.8937299661790229
"[472383.4157824041, 45.45518225793547, 0.5645943081564443, 15.880370961192202, 0.9615699102710095, 0.0008199334375199774, 1.489006786483218]","[474008.8063077948, 45.45518225793547, 0.5695333344825158, 15.835051803052515, 0.9687183012159217, 0.0037215591234888118, 1.4908462478965239]",216.30859,25.0,1800.0,4000.0,0.8938109283924034
"[4499236.135337718, 24.896886810585187, 0.08322435519847578, 66.49041657492059, 0.6851926970567092, -0.030860444615369995, 5.611202523321926]","[4501995.423539515, 24.896886810585187, 0.08322435578091805, 66.44258732821676, 0.6885985868342336, -0.029226805624521426, 5.613292828056387]",216.32812,25.0,1800.0,4000.0,0.8938918906532195
"[15930845.678809542, 49.69526515114496, 0.21840614706779343, 19.992269122310528, 0.03521181428558679, -0.0009785993507700006, 8.337095400986904]","[15940135.980197929, 49.69526515114496, 0.21840614748403245, 19.985602355132727, 0.03676732538807811, -0.0006522245340022082, 8.339231842565708]",216.34766,25.0,1800.0,4000.0,0.8939728944168386
"[7744143.20706163, 50.815700214167556, 0.16380804380416486, 23.191916166265038, -0.3887306996283954, 0.03600676671967997, 6.339578903154049]","[7742503.53854394, 50.815700214167556, 0.16380804372551383, 23.192316767417385, -0.3888968309192087, 0.0383444309691002, 6.340575429556458]",216.36719,25.0,1800.0,4000.0,0.8940538567725508
"[518633.0526482753, 46.48001993297303, 0.49290881994213454, 16.393079033084234, 0.9416108032694608, 0.007379267871690008, 1.5883028921182802]","[517747.60216911667, 46.48001993297303, 0.44874686420952037, 16.16682397530375, 0.9229620868869829, 0.006152637813221022, 1.5869045353239908]",216.38672,25.0,1800.0,4000.0,0.8941348191756987
"[10736508.623869045, 49.69526515114496, 0.17991456041038606, 25.519762445136923, 0.2952027215786049, 0.009659767479439963, 7.9165710362823205]","[10743345.725864341, 49.69526515114496, 0.17991456098048714, 25.50185237032712, 0.2910550163585156, 0.006571759233513453, 7.918631427529692]",216.40625,25.0,1800.0,4000.0,0.8942157816262825
"[14195541.412917137, 48.59953455396965, 0.1917731361249326, 24.236978133232014, 0.2728708719055355, -0.004037001866889968, 8.01713223385707]","[14198928.332181143, 48.59953455396965, 0.19177313668028123, 24.222684086534933, 0.2675563570996625, -0.003089798147539996, 8.019023883467268]",216.42578,25.0,1800.0,4000.0,0.8942967441243024
"[2206902.806974683, 46.48001993297303, 0.0982602473359431, 48.57694436958506, 0.1315402034964312, -0.008204407242449968, 3.1774968732810454]","[2207318.855090819, 46.48001993297303, 0.10240866067053092, 48.47603572638822, 0.12654171984915125, -0.009755202518395597, 3.178112990305664]",216.44531,25.0,1800.0,4000.0,0.8943777066697581
"[1963083.6701423395, 46.48001993297303, 0.07940517783520346, 60.96840014376406, 0.4800463413533497, 0.004889120196010047, 2.9335255124029294]","[1962924.5215430078, 46.48001993297303, 0.08377286257779794, 60.866141387157235, 0.4757066316086153, 0.003206832890120113, 2.9333652973573665]",216.46484,25.0,1800.0,4000.0,0.8944586692626498
"[2713230.4419810926, 48.59953455396965, 0.10726507359338147, 47.83859216148897, 0.4229687259466295, -0.00929692551741005, 4.043329636644731]","[2709158.685561058, 48.59953455396965, 0.10726507309244121, 47.78796926470695, 0.42284231514980675, -0.009618120330196654, 4.041948330614575]",216.48438,25.0,1800.0,4000.0,0.8945396733585147
"[8723842.649085661, 24.896886810585187, 0.19146455490803566, 24.347378842833688, 0.28289049545271927, 0.0007313287959399233, 6.620354831553047]","[8719889.671587426, 24.896886810585187, 0.19146455486593633, 24.331478592044846, 0.28608202030311225, -0.0012519310572874467, 6.618529169784019]",216.50391,25.0,1800.0,4000.0,0.8946206360463027
"[9982827.158707542, 49.69526515114496, 0.18392306573685527, 24.303804304052587, -0.13954610025058273, 0.02237567356736, 7.016977508103398]","[9986095.084907956, 49.69526515114496, 0.18392306587533358, 24.30610953990196, -0.1374415176063758, 0.022367714892182904, 7.0176124340585115]",216.52344,25.0,1800.0,4000.0,0.8947015987815267
