Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[1328359.2924530872, 26.032198621733905, 0.1254162235267554, 23.603095140288286, -0.4902741655489796, -0.032975945969070004, 2.611492460589694]","[1330006.7889670888, 26.032198621733905, 0.12541622350532286, 23.54231602285872, -0.48764040608328657, -0.03046123774387222, 2.613796773424913]",161.25,25.0,1800.0,4000.0,0.7900705939747226
"[532776.640724898, 28.46049556315417, 0.16526318027801726, 11.795312249395616, -1.0265068073358998, -0.023815625756250007, 1.6389080543597654]","[531837.8897155947, 28.46049556315417, 0.16526318036494458, 11.842443148988075, -1.0284983106685688, -0.02278752785228862, 1.6384623160410894]",161.26953,25.0,1800.0,4000.0,0.790166516051183
"[945040.0895472409, 54.33086516799652, 0.1201224280650056, 33.49668330974649, 1.011157419882451, -0.027841741660689985, 2.152960876899479]","[943106.1984566064, 54.33086516799652, 0.12012242781415186, 33.38976102263396, 1.0048829739742957, -0.026265934970668734, 2.1519757382305107]",161.28906,25.0,1800.0,4000.0,0.7902624381838442
"[1052280.6122018239, 27.21928127950857, 0.15012221743575185, 24.464435017153043, 1.004081422676379, -0.03440447177294999, 2.3256226456684135]","[1051332.8481434032, 27.21928127950857, 0.15012221719677682, 24.363955948989656, 0.9978967556769889, -0.03348855830145357, 2.325084492553659]",161.30859,25.0,1800.0,4000.0,0.7903583603727061
"[890893.8732523491, 26.032198621733905, 0.30206825081240457, 13.93653264594592, 0.8578766414953424, -0.030332657478990006, 2.154297681795035]","[892338.4173638676, 26.032198621733905, 0.2946506737149276, 14.00858727705939, 0.8581673363283793, -0.03086078353984194, 2.1550305853419127]",161.32812,25.0,1800.0,4000.0,0.7904542826177688
"[685268.6798960372, 26.032198621733905, 0.2526661944689138, 20.532408268654596, 1.1191129251755367, -0.01978971103202001, 1.9310046817968072]","[687065.3922115372, 26.032198621733905, 0.24994413995418832, 20.577938259495813, 1.1175295483332746, -0.01842911723932916, 1.9331488274629502]",161.34766,25.0,1800.0,4000.0,0.7905502540344084
"[335268.2898411426, 26.032198621733905, 0.5618232969196051, 0.8871913659413013, 0.02950980132513188, -0.01655263000757, 1.3066406021205323]","[337070.17234380404, 26.032198621733905, 0.5567777451355184, 0.8872979489538326, 0.03236897039209881, -0.014639960678429683, 1.3093581740564573]",161.36719,25.0,1800.0,4000.0,0.7906461763919017
"[644616.5263548517, 55.555814992762166, 0.4226981726099212, 34.31573467737993, -2.8151571513451947, -0.033275972722250004, 1.7931738876651]","[645122.1863359966, 55.555814992762166, 0.4315787445810425, 34.25391822397363, -2.8109389523000896, -0.03321312923567805, 1.7939831100235217]",161.38672,25.0,1800.0,4000.0,0.790742098805596
"[1033084.0944484907, 55.555814992762166, 0.18454283358890694, 21.386656374771576, -1.6103143732105916, -0.03407996199784999, 2.324881318680068]","[1033132.3423778225, 21.779486287708007, 0.18454283354892578, 21.378122205869285, -1.604839220822885, -0.03291161562500297, 2.3256359775819075]",161.40625,25.0,1800.0,4000.0,0.7908380212754912
"[2952628.672906676, 27.832970270664603, 0.14603356568255632, 34.91916430181586, -0.7763925720029938, -0.02742395742458998, 3.9175798383646456]","[2955542.87148073, 27.832970270664603, 0.14603356564094955, 34.9220376673029, -0.7810963856635224, -0.025383238818918137, 3.9201027038101772]",161.42578,25.0,1800.0,4000.0,0.7909339438015874
"[10149407.948035946, 51.96139673271581, 0.17974746317181423, 28.800082861331543, -0.1400782927493864, -0.051387745415319964, 7.000383505131571]","[10149730.58888899, 51.96139673271581, 0.17974746332369462, 28.799944361357106, -0.14021848235516965, -0.05127104664610755, 7.000993042080864]",161.44531,25.0,1800.0,4000.0,0.7910298663838847
"[5942606.340725543, 51.96139673271581, 0.12097342158432575, 43.574420107369704, -0.029687383887749372, -0.04186413032146005, 6.177193835020857]","[5942262.346118507, 51.96139673271581, 0.12097342175904349, 43.59403303428758, -0.028075864503921088, -0.042603053501531034, 6.176631236859422]",161.46484,25.0,1800.0,4000.0,0.791125789022383
"[2122364.78655685, 55.555814992762166, 0.04648901704962598, 83.75059171816253, -3.4919759099097045, -0.03968300154471, 3.109785856993697]","[2122838.148422945, 55.555814992762166, 0.04648901694992322, 83.6646261931718, -3.487397353338099, -0.040109459160697476, 3.1106789541872786]",161.48438,25.0,1800.0,4000.0,0.7912217608326598
"[1925361.2597500652, 56.80838267468058, 0.06812711407129274, 59.951695738308096, -1.9683517395749595, -0.05304915255319998, 3.4892600325542396]","[1924353.8213332712, 56.80838267468058, 0.06812711398028992, 59.93224592841278, -1.9721143634997835, -0.052558452806157084, 3.489044588767629]",161.50391,25.0,1800.0,4000.0,0.791317683583589
"[1243453.908595166, 53.132924254420196, 0.3750829851427793, 33.70006439812268, 1.5064877543051072, 0.0010808458807799964, 2.4583250267232533]","[1240911.8245471278, 53.132924254420196, 0.3669292153970957, 33.64714503515554, 1.498934447215213, 0.002065877906275862, 2.4561084823310675]",161.52344,25.0,1800.0,4000.0,0.7914136063907196
"[1190587.4560848216, 26.032198621733905, 0.11948483289638676, 24.315350763003284, 0.8018694945077959, 0.005700309284579997, 2.73741149576866]","[1189985.245272929, 26.032198621733905, 0.11446962912572861, 24.335976962908124, 0.8013969438414302, 0.0058844114858092635, 2.7368842820616135]",161.54297,25.0,1800.0,4000.0,0.7915095292540513
"[1522311.1398686268, 26.032198621733905, 0.11861498199860554, 24.264388185890375, 0.685227451232386, -0.039699077672399996, 2.7380702427239925]","[1523127.2900283535, 26.032198621733905, 0.11861498216418884, 24.239476598083762, 0.6853589551104913, -0.03988825457322111, 2.7388187882143593]",161.5625,25.0,1800.0,4000.0,0.7916054521735841
"[575935.9665197891, 29.102169111790477, 0.22486069216901855, 6.897220314845656, -0.34789946387891413, -0.03977890963755, 1.700687586657034]","[576881.4415508028, 29.102169111790477, 0.2151587975527113, 6.882067097338588, -0.33870463940901363, -0.038900031250883246, 1.7015503809824293]",161.58203,25.0,1800.0,4000.0,0.7917013751493184
"[354557.7027054925, 26.032198621733905, 0.7000976783898568, 8.380231936099058, -1.1054698936600953, -0.030486651785190003, 1.440153592767169]","[355550.7455411535, 26.032198621733905, 0.7022158171422155, 8.364314883189925, -1.1008938374022061, -0.02981160902198859, 1.4417605885951092]",161.60156,25.0,1800.0,4000.0,0.7917972981812537
"[923638.2381742697, 23.286077490589918, 0.1080472988970973, 34.537444643939686, -0.752589686947355, -0.023352216287070002, 2.3554739234575863]","[924455.5722685349, 23.286077490589918, 0.10804729887932249, 34.50349502646625, -0.7542556497339942, -0.022798018143533362, 2.3557448468104165]",161.62109,25.0,1800.0,4000.0,0.7918932212693904
"[2589967.903379497, 26.619123513162695, 0.1497544313541924, 31.371108702248662, -0.4814842139595517, -0.02219344266294997, 4.021329095913137]","[2589193.687162313, 26.619123513162695, 0.14975443134641547, 31.381204168136136, -0.48166084893629607, -0.020763219444916024, 4.020825239883577]",161.64062,25.0,1800.0,4000.0,0.7919891444137286
"[3846029.339118065, 26.619123513162695, 0.1576942412861949, 28.718802901370104, 0.1894817705742948, -0.02590010877938995, 4.6813567584718365]","[3845631.983859258, 26.619123513162695, 0.1576942412747749, 28.730556970971882, 0.1920586815608244, -0.025159631441888323, 4.681357840419406]",161.66016,25.0,1800.0,4000.0,0.7920851167301045
"[2063806.4221763546, 25.45821483364418, 0.07739599141964154, 57.94624980565909, 1.176810566695831, -0.022386831712089987, 3.3158929278048936]","[2063807.3102576795, 25.45821483364418, 0.07739599149637796, 57.98681542037925, 1.1828450048827845, -0.022833715791554396, 3.3161434338195304]",161.67969,25.0,1800.0,4000.0,0.7921810399868742
"[1060694.369620322, 28.46049556315417, 0.057082988857580494, 57.33167571707278, -0.5999416061676615, -0.024594717456769992, 2.3229255355442513]","[1061003.8491186355, 28.46049556315417, 0.05708298883793697, 57.338970537102256, -0.6022853706093256, -0.024864301384470867, 2.3226022052314117]",161.69922,25.0,1800.0,4000.0,0.7922769632998455
"[1860793.9052891715, 54.33086516799652, 0.1109882198441655, 33.94359681218498, 0.6600703536893114, -0.015768106441379985, 3.054376916550435]","[1860624.007157045, 54.33086516799652, 0.11098821982823295, 33.95068470230813, 0.6559349866645864, -0.015894518651177008, 3.0537583855906103]",161.71875,25.0,1800.0,4000.0,0.7923728866690182
"[1682928.5096153277, 54.33086516799652, 0.46022589486981036, 24.880342266837378, 1.455379206681169, -0.027241230926580016, 2.905084949026067]","[1681432.2029774133, 54.33086516799652, 0.4516408047349906, 24.88988628966307, 1.4522227401301886, -0.027129947081760905, 2.9039916196834583]",161.73828,25.0,1800.0,4000.0,0.7924688100943925
"[1103199.6592544783, 25.45821483364418, 0.5128979141135911, 16.84989533994624, 0.832900229450494, -0.035165963253279996, 2.4101833617867787]","[1102560.0276214995, 25.45821483364418, 0.5186006392160751, 16.839965208255073, 0.8362782780141954, -0.03416346117343052, 2.409824250384924]",161.75781,25.0,1800.0,4000.0,0.7925647335759682
"[724558.4623877718, 26.032198621733905, 0.1267186372029082, 14.266713025333022, 0.4698425093663157, -0.029930047107819994, 1.9923443984489766]","[725426.6106150267, 26.032198621733905, 0.12671863728766197, 14.264855025604863, 0.4791391368295644, -0.02856227120436541, 1.9934898978303677]",161.77734,25.0,1800.0,4000.0,0.7926606571137456
"[479504.76484913507, 26.032198621733905, 0.07264016169516518, 16.03741014086892, 0.5246939603679971, -0.022643391347170003, 1.5896476314202688]","[479825.90072521433, 26.032198621733905, 0.07264016168800452, 16.047607507967232, 0.5318089409493542, -0.021344304259541858, 1.5903567623489052]",161.79688,25.0,1800.0,4000.0,0.7927566298237624
"[1264665.8271712332, 55.555814992762166, 0.07040883438940726, 59.166295764140735, -1.810725893910008, -0.024224832399760025, 2.401257767888345]","[1262431.9026280774, 55.555814992762166, 0.0704088342003107, 59.02598124420563, -1.803820497682901, -0.022619071967745673, 2.3994656821074827]",161.81641,25.0,1800.0,4000.0,0.7928525534739718
"[1559187.6265565883, 55.555814992762166, 0.11840151977961759, 37.04088981511954, -1.6150360518553848, -0.03751528478196001, 2.8156275499301304]","[1556542.4965827547, 55.555814992762166, 0.1184015196124455, 37.01322298716018, -1.6156133713064145, -0.036348469132821776, 2.8133176140282177]",161.83594,25.0,1800.0,4000.0,0.7929484771803829
"[3164900.3531451793, 53.132924254420196, 0.1332787497757751, 45.09390428775769, -1.008007796044939, -0.024840419456880033, 4.05419855811553]","[3164284.477524705, 53.132924254420196, 0.13327874979767587, 45.13747377342234, -1.0184103021460555, -0.02524957695155997, 4.053626883595615]",161.85547,25.0,1800.0,4000.0,0.7930444009429959
"[6487040.334626409, 51.96139673271581, 0.15547012786757036, 30.742062679604466, -0.12477917683395155, -0.011434672525240079, 5.871180433364087]","[6488311.044270615, 51.96139673271581, 0.1554701280188562, 30.763679604726832, -0.12244006423565193, -0.011868906457134757, 5.870910265827662]",161.875,25.0,1800.0,4000.0,0.7931403247618103
"[5351576.667846051, 51.96139673271581, 0.1342157974050307, 35.90494614615912, 0.4549375987409955, -0.010015504649310067, 5.398845264989949]","[5349131.567261341, 51.96139673271581, 0.1342157974355164, 35.93928504635759, 0.46128525850861124, -0.010187416495295337, 5.397715209098824]",161.89453,25.0,1800.0,4000.0,0.7932362486368266
"[1776905.048651907, 28.46049556315417, 0.07264029992036919, 58.22302879820864, 1.2921355790188, -0.02655779736773001, 3.0857587975934098]","[1774765.8444554065, 28.46049556315417, 0.07264029984432471, 58.206389610340985, 1.2913908844162962, -0.026152085900227967, 3.084064143315971]",161.91406,25.0,1800.0,4000.0,0.793332172568045
"[953629.6530655612, 51.96139673271581, 0.3719425140446436, 23.262273634223884, -1.7684746366991606, -0.03917683823271999, 2.147113216919969]","[953670.7990902863, 51.96139673271581, 0.36980103804963044, 23.26571816680792, -1.7657683384113656, -0.03839802862254369, 2.1475969295247483]",161.93359,25.0,1800.0,4000.0,0.7934280965554651
"[793906.7430836948, 50.815700214167556, 0.3426802178923051, 24.457681236943447, -1.602535610026696, -0.03193522245363, 2.092478919184501]","[793476.949449033, 50.815700214167556, 0.34493457269577366, 24.48249710151913, -1.6042797959397235, -0.03196828971070178, 2.092842446502021]",161.95312,25.0,1800.0,4000.0,0.793524020599087
"[966296.3972273318, 24.896886810585187, 0.5868375627384166, 46.7761192506088, 2.5086671833002616, -0.014963653841660008, 2.1631494467427643]","[963857.663382028, 24.896886810585187, 0.5868375625380817, 46.54168392765669, 2.497104222024749, -0.014601437710583812, 2.1618009381001038]",161.97266,25.0,1800.0,4000.0,0.7936199938152075
"[1187603.9517674881, 24.896886810585187, 0.4512018815794232, 30.383435537534787, 1.6821427478036892, -0.014716360688979994, 2.5642900609019885]","[1187617.1375413942, 24.896886810585187, 0.4562447479677344, 30.178009120797597, 1.674994923774279, -0.014169876814923049, 2.5641456995465437]",161.99219,25.0,1800.0,4000.0,0.7937159179712623
"[1169542.3066304456, 26.032198621733905, 0.17194985474990682, 14.845328407046804, -0.10715561687773706, -0.03285993814434002, 2.4994987657484176]","[1171223.9686513136, 26.032198621733905, 0.1719498545605882, 14.800367454031086, -0.11027648853022737, -0.03242897037209824, 2.500549539142614]",162.01172,25.0,1800.0,4000.0,0.7938118421835187
"[907392.0142498806, 26.032198621733905, 0.21628486956448528, 13.78903017097634, -0.8557252228060303, -0.047039838716800016, 2.4020380490518596]","[907572.2648737525, 26.032198621733905, 0.2197273265531407, 13.79877195613301, -0.8700910319124815, -0.045657361185367736, 2.402633131783986]",162.03125,25.0,1800.0,4000.0,0.7939077664519775
"[927319.422560452, 53.132924254420196, 0.1954697701138745, 12.270403743633112, -0.9443854517285981, -0.01670692913227, 2.2137489735749134]","[927298.2184786301, 53.132924254420196, 0.19546976992022272, 12.252805667369419, -0.9550501912091588, -0.01553888136481335, 2.2146519176443893]",162.05078,25.0,1800.0,4000.0,0.7940036907766381
"[3670957.9038762897, 54.33086516799652, 0.12014476617102307, 38.66204450688206, -0.19117106607361858, -0.005018291871200019, 4.956780040070671]","[3671677.8974326467, 54.33086516799652, 0.12014476623603304, 38.66095674330706, -0.1965061546595218, -0.004722575901989557, 4.956900702774593]",162.07031,25.0,1800.0,4000.0,0.7940996151575008
"[6383824.003179012, 55.555814992762166, 0.17480463028699833, 24.93582207387271, -0.18907557142080056, -0.015190164469010014, 5.798647773465853]","[6382297.4035837855, 55.555814992762166, 0.1748046303439323, 24.93865087249133, -0.19175817512636315, -0.015287453920977611, 5.797703461082195]",162.08984,25.0,1800.0,4000.0,0.7941955395945658
"[3070085.4500109223, 55.555814992762166, 0.13849517648610823, 28.17378666105709, -0.0869566002294037, -0.020491762904850015, 3.9533188812506848]","[3068224.0382770295, 55.555814992762166, 0.1428506101507127, 28.14166556090531, -0.08714324479955507, -0.020344044396144883, 3.9520504953150137]",162.10938,25.0,1800.0,4000.0,0.794291513204331
"[1243018.5700289395, 26.619123513162695, 0.09299914256420203, 32.24250951809289, 0.6791436302469208, -0.03228982391105003, 2.3671477999190373]","[1243519.4006412376, 26.619123513162695, 0.09299914260244987, 32.32254020702055, 0.6701817081189757, -0.03248186193225723, 2.3666082862782476]",162.12891,25.0,1800.0,4000.0,0.7943874377538289
"[1440642.1504813298, 56.80838267468058, 0.07264029240845155, 56.34851562247493, -0.2124807566138512, -0.015964013291329984, 2.845877908030064]","[1442109.4561102963, 56.80838267468058, 0.07739597709995044, 56.400040806605936, -0.20604454354544263, -0.015840133374297655, 2.8463728150748837]",162.14844,25.0,1800.0,4000.0,0.7944833623595292
"[1857799.5286118954, 55.555814992762166, 0.09261920169256968, 46.37737006785678, 0.05895707014081024, -0.02991540972345, 3.0038610179237972]","[1858925.746121044, 55.555814992762166, 0.09261920174243357, 46.3748489954547, 0.06536240974711202, -0.028941288429895223, 3.0049650491824504]",162.16797,25.0,1800.0,4000.0,0.7945792870214314
"[938103.978714546, 56.80838267468058, 0.14270202953858335, 14.987886880830299, 0.19998594501409306, -0.03786903274758001, 2.191953087234026]","[938171.863007711, 56.80838267468058, 0.15119461040994764, 14.966343956567847, 0.21045793683912448, -0.037507564066335965, 2.192335651678464]",162.1875,25.0,1800.0,4000.0,0.7946752117395364
"[901048.5397248454, 26.619123513162695, 0.13857208337690238, 17.638360223069025, 0.02355668324150106, -0.019940236503690003, 2.169005247909327]","[900463.4229120613, 26.619123513162695, 0.13421562176195073, 17.634982767314458, 0.029403117504297117, -0.019167992261631857, 2.169236678823455]",162.20703,25.0,1800.0,4000.0,0.7947711365138433
"[574169.7878690058, 26.032198621733905, 0.06812695441312874, 22.171816982624517, 0.3122341502524309, -0.01598363140999, 1.7452223231620865]","[574296.5385757122, 26.032198621733905, 0.0681269544174327, 22.17515915417555, 0.30972993734303916, -0.015180099449529591, 1.7453888147659438]",162.22656,25.0,1800.0,4000.0,0.7948670613443527
"[358914.78323839454, 50.815700214167556, 0.5010765648002647, 1.3802338887336392, -0.17785466159191746, -0.017846432130820006, 1.3935483198419296]","[359381.26455067185, 50.815700214167556, 0.5010765647873059, 1.3665855270781702, -0.1777235296943555, -0.017113917543796146, 1.3941885527489117]",162.24609,25.0,1800.0,4000.0,0.7949629862310644
"[833967.3714362642, 22.772642910514097, 0.5507575681281807, 30.280446376338524, -1.6021825166645773, -0.02161053214902999, 2.1073395136479616]","[834591.5275287417, 22.772642910514097, 0.5507575680929995, 30.209927384299732, -1.5963680767677535, -0.020378516456082692, 2.107504221458126]",162.26562,25.0,1800.0,4000.0,0.7950589111739785
"[1580157.9340329752, 25.45821483364418, 0.16069806037085718, 29.009106185394224, -1.1951814835303172, -0.02285858101542999, 2.902663649601449]","[1578531.8677852482, 25.45821483364418, 0.16069806035281609, 29.025405011603475, -1.1997995438655773, -0.021987628830131115, 2.90054251043675]",162.28516,25.0,1800.0,4000.0,0.7951548852898526
"[6369194.06166626, 51.96139673271581, 0.12060775592636422, 38.50200841710937, 0.5627405152179212, -0.031909361652090004, 5.712739702778738]","[6368016.993408619, 51.96139673271581, 0.12060775614056532, 38.524624568253884, 0.5616394343761454, -0.03196284708904472, 5.711826549511927]",162.30469,25.0,1800.0,4000.0,0.7952508103452004
"[5551232.206146299, 51.96139673271581, 0.10217870822452083, 45.63495256920988, 0.7805143835204413, -0.024496754887239985, 5.446014067862992]","[5552416.958957372, 51.96139673271581, 0.10217870845026497, 45.62537747657708, 0.7797961925688646, -0.025190116671651636, 5.446330412741686]",162.32422,25.0,1800.0,4000.0,0.7953467354567508
"[894928.808775849, 54.33086516799652, 0.10507181963801455, 25.914314416774747, -0.9274434939854667, -0.02348264202685001, 2.1898562848293515]","[894916.2611456481, 25.45821483364418, 0.1050718194942156, 25.828326938998988, -0.916585752907318, -0.02367538829753802, 2.1897111845464066]",162.34375,25.0,1800.0,4000.0,0.7954426606245038
"[752507.3499022123, 29.102169111790477, 0.1536838154521311, 30.99297355973296, -2.6884628631172145, -0.035974177313290015, 1.9835144831988853]","[752543.6786535583, 29.102169111790477, 0.153683815183689, 30.812343724241394, -2.675708879689941, -0.03624411652953106, 1.982347597780798]",162.36328,25.0,1800.0,4000.0,0.7955385858484593
"[1341566.494895676, 55.555814992762166, 0.07834418860862247, 39.495044961120634, -0.5221697472479874, -0.02585380684924, 2.46362983672635]","[1340897.4957042688, 55.555814992762166, 0.07834418864315643, 39.49948103492029, -0.5169116784412081, -0.026463329429393917, 2.462451199552881]",162.38281,25.0,1800.0,4000.0,0.7956345111286174
"[1199612.8357583294, 26.619123513162695, 0.08322418811662216, 34.83799152724172, -0.1774993895388022, -0.012212697361010025, 2.5218981728068064]","[1199413.912633279, 26.619123513162695, 0.08322418815064048, 34.798393569063144, -0.17503845402877968, -0.013202593845600031, 2.5216551145857364]",162.40234,25.0,1800.0,4000.0,0.7957304364649781
"[919129.1261359211, 24.896886810585187, 0.17526073726278682, 12.545831900498984, 0.6113542808517134, -0.012723695094410004, 2.1609250529958763]","[919971.5465620563, 24.896886810585187, 0.17881717827916166, 12.496090419353356, 0.6090149924365575, -0.012350726493357783, 2.1626086010678183]",162.42188,25.0,1800.0,4000.0,0.7958264109745004
"[1101184.6643537374, 26.619123513162695, 0.19730179340586093, 13.720802778657635, 0.4886392870920895, -0.019543045805449993, 2.429258948466267]","[1101648.5578471345, 26.619123513162695, 0.19388636998616138, 13.736294990674267, 0.4837404413392621, -0.018638481632526807, 2.4299273081325263]",162.44141,25.0,1800.0,4000.0,0.7959223364232952
"[604558.6302079066, 27.832970270664603, 0.10078518971271189, 20.39455965652335, 0.2265119928972856, -0.02134482186258, 1.867474385538354]","[605991.3921744123, 27.832970270664603, 0.10078518981163495, 20.451560638183715, 0.21523969372903268, -0.022199603534565023, 1.8681445248338753]",162.46094,25.0,1800.0,4000.0,0.7960182619282931
"[300941.20656376105, 27.832970270664603, 0.7175675415159588, 1.7171982519760354, -0.40141816751545273, -0.021858520287889992, 1.219741475823625]","[301684.1555861318, 27.832970270664603, 0.7201294432227847, 1.7389595002608331, -0.41426446250184684, -0.023014959639802754, 1.2209811345349235]",162.48047,25.0,1800.0,4000.0,0.7961141874894935
"[925723.809929969, 23.286077490589918, 0.06812700043043159, 43.21497235686961, -0.890317797589044, -0.013984552434180007, 2.1163116226778786]","[924538.3637862096, 23.286077490589918, 0.06812700034386412, 43.1558151293933, -0.8773166511737335, -0.014823445748472011, 2.1154020722782034]",162.5,25.0,1800.0,4000.0,0.7962101131068968
"[2138270.351472205, 23.286077490589918, 0.1384562379696091, 40.44962044523097, 2.158159438651818, -0.027228599247939987, 3.57948914357483]","[2137710.5196297527, 23.286077490589918, 0.13845623798144477, 40.47640626157647, 2.166479890699584, -0.02718272524740506, 3.5790927550427973]",162.51953,25.0,1800.0,4000.0,0.7963060387805029
"[6113015.504808219, 51.96139673271581, 0.13421580930095772, 36.92798485611404, 1.1651221004945798, 0.007371043868560051, 5.748225158384554]","[6116420.974173291, 51.96139673271581, 0.13421580941434816, 36.90250595131301, 1.1623815800316344, 0.007433841045494901, 5.749342236312353]",162.53906,25.0,1800.0,4000.0,0.7964019645103119
"[3829220.2740188497, 51.96139673271581, 0.10251554266777474, 49.983067058680554, 0.8077718104219596, 0.003912231770840037, 5.1629035593755]","[3832830.317264753, 51.96139673271581, 0.10251554279138136, 49.92114258665783, 0.8028423770962589, 0.003259816826153674, 5.16454451111842]",162.55859,25.0,1800.0,4000.0,0.7964978902963238
"[1082176.4445401079, 25.45821483364418, 0.13569506962867592, 20.787331207820333, -0.07689529869476826, -0.021808938510680005, 2.4591405114601583]","[1084804.554053386, 25.45821483364418, 0.13569506975670345, 20.82668614089386, -0.07530855973863447, -0.021810402010246636, 2.461315267389984]",162.57812,25.0,1800.0,4000.0,0.7965938161385385
"[1470982.922595316, 55.555814992762166, 0.24132957977775737, 27.107858551542133, 1.2817551581537667, -0.01636232572164998, 2.827196878841434]","[1472531.944868551, 55.555814992762166, 0.2441778043151923, 27.08598197757976, 1.2765696738806411, -0.014173542552802416, 2.829072775491398]",162.59766,25.0,1800.0,4000.0,0.7966897911541742
"[1348871.1808293008, 55.555814992762166, 0.670182300914953, 27.35246747298536, 1.543106612129179, -0.020302933940469982, 2.598899886365987]","[1348973.6335181012, 55.555814992762166, 0.6588832020985282, 27.339076713511865, 1.5357099483602126, -0.020174963577678, 2.5995529812355502]",162.61719,25.0,1800.0,4000.0,0.7967857171088238
"[777370.9572352407, 24.34793550567121, 0.30117032825102086, 7.392351425364824, 0.3412810822414295, -0.007927936862950001, 2.090158181817477]","[777749.2751760512, 24.34793550567121, 0.29840792894632795, 7.367388452356877, 0.3376134557053096, -0.008892439655920074, 2.0895532604498497]",162.63672,25.0,1800.0,4000.0,0.7968816431196764
"[597812.6099997923, 26.032198621733905, 0.21253904339546312, 10.29337385259661, 0.3994532428813008, -0.017170308119600006, 1.7314175672729135]","[597811.544934109, 26.032198621733905, 0.2157475029234419, 10.22750282954328, 0.39825800103527353, -0.016777712112250653, 1.7312543083635201]",162.65625,25.0,1800.0,4000.0,0.7969775691867321
"[410497.6250915803, 27.832970270664603, 0.6945678189837262, 10.153410185385248, 0.7933284824171669, -0.0037761320982200104, 1.485357921489509]","[410838.4069351003, 27.832970270664603, 0.6902291436217699, 10.235463978669413, 0.7932033483874567, -0.0033515846237128005, 1.4857869697970116]",162.67578,25.0,1800.0,4000.0,0.7970734953099909
"[686924.504075107, 55.555814992762166, 0.2781383080977713, 28.00044702556411, -1.7005974582658916, -0.01654742980395999, 1.9569220021097784]","[687017.7529508467, 55.555814992762166, 0.2730595778419478, 28.032642624032015, -1.703568071287713, -0.014450975533187261, 1.9572790272262943]",162.69531,25.0,1800.0,4000.0,0.7971694214894529
"[1218115.9311971099, 26.032198621733905, 0.7145215322051301, 38.890162571865744, -2.7524027129850595, -0.03535604806988001, 2.5836753283291873]","[1219210.1006116734, 26.032198621733905, 0.714762788588327, 38.955948130901525, -2.753216466815951, -0.033822441135485534, 2.5849327448600623]",162.71484,25.0,1800.0,4000.0,0.7972653477251179
"[5646482.950800438, 51.96139673271581, 0.1118021931617213, 40.25397812777203, 0.08540268008814945, -0.011978291934510053, 5.603019930365392]","[5652084.894171788, 51.96139673271581, 0.1118021931444327, 40.24430197633192, 0.08221525263278356, -0.011427476778921633, 5.60484306205903]",162.73438,25.0,1800.0,4000.0,0.7973613231344056
"[9733163.269167475, 55.555814992762166, 0.16380804570471716, 27.688973460423696, 0.326680214624874, -0.016529573536230087, 6.993898854119686]","[9736826.938425547, 55.555814992762166, 0.1638080458016301, 27.70199164463204, 0.32342954922913086, -0.015308966966999085, 6.994956823916304]",162.75391,25.0,1800.0,4000.0,0.797457249482506
"[5010525.69560667, 56.80838267468058, 0.07834434374462404, 53.10961395422955, 0.5723131978674164, -0.035697609391870035, 4.900950898583658]","[5009080.450491926, 56.80838267468058, 0.07834434418429258, 53.175741119849825, 0.5686374838792423, -0.03498756638103704, 4.900868086830667]",162.77344,25.0,1800.0,4000.0,0.7975531758868096
"[1030634.527326169, 27.21928127950857, 0.11527275400028093, 20.999309599097852, -0.309255876419893, -0.02755417588779001, 2.317458913877296]","[1028802.8279871069, 27.21928127950857, 0.11527275389763325, 21.030066236308414, -0.31105122602719565, -0.028650254721317502, 2.3159659770527634]",162.79297,25.0,1800.0,4000.0,0.7976491023473165
"[790173.1396922703, 26.032198621733905, 0.07331980259910009, 34.536499568081894, -0.9182290789430376, -0.01962962035582001, 2.0163578313271375]","[789030.1325262764, 26.032198621733905, 0.07331980248356486, 34.597019688056, -0.9259559374390599, -0.021192186606131248, 2.014690592390788]",162.8125,25.0,1800.0,4000.0,0.7977450288640267
"[775689.0352390682, 56.80838267468058, 0.10389987301147675, 22.445568658120067, 0.17202054651140344, -0.0023999863053799936, 1.9805612802386916]","[775815.1848456572, 56.80838267468058, 0.10389987320997933, 22.491195790382786, 0.1794625007600492, -0.003577828893559005, 1.9803736338304967]",162.83203,25.0,1800.0,4000.0,0.7978409554369402
"[1037057.8003166656, 24.896886810585187, 0.1570696464783077, 14.52989913983129, 0.26604437741934656, 0.0017109788767199951, 2.359545292991527]","[1037907.2559046472, 24.896886810585187, 0.15706964665361656, 14.537316283497237, 0.2669828087701319, 0.0013263496560804934, 2.3600007865475137]",162.85156,25.0,1800.0,4000.0,0.7979368820660573
"[1288513.7851111821, 55.555814992762166, 0.14530219011234483, 17.399680764068425, 0.6340254725125639, -0.01316902882654001, 2.585209850559709]","[1288705.9452584807, 55.555814992762166, 0.14530218996289182, 17.34264728804733, 0.6274228857652406, -0.013407401272386356, 2.5844332341985097]",162.87109,25.0,1800.0,4000.0,0.7980328087513778
"[894870.1985517137, 26.032198621733905, 0.09763942101175167, 29.41514380678649, 0.9633795412891619, -0.025480501728660003, 2.188455245044878]","[892568.7494257188, 26.032198621733905, 0.09763942084376886, 29.37555945895827, 0.955395944839966, -0.025279471037281866, 2.1864682975271386]",162.89062,25.0,1800.0,4000.0,0.7981287354929016
